IBGE,NU_IDENTIFICADOR,municipio,uf,data_implementacao_unidade,Latitude,Longitude,natureza_unidade,custo_manutencao,servico_regulamentado,ano_implementacao_servico,subsidio_valor_mensal,subsidio_itens_manutencao,subsidio_mobiliario_transporte,subsidio_isencao_imposto_taxa,subsidio_outros,subsidio_nao_repassa,subsidio_outros_quais,fam_aceita_vinculo_irmaos,qtd_criancas_acolhidas,qtd_criancas_acolhidas_12meses,qtd_masc_0_2,qtd_masc_3_5,qtd_masc_6_11,qtd_masc_12_13,qtd_masc_14_15,qtd_masc_16_17,qtd_masc_acima_18,qtd_masc_total,qtd_fem_0_2,qtd_fem_3_5,qtd_fem_6_11,qtd_fem_12_13,qtd_fem_14_15,qtd_fem_16_17,qtd_fem_acima_18,qtd_refugiados_imigrantes,qtd_venezuelanos,qtd_criancas_tempo_servico_menos_1mes,qtd_criancas_tempo_servico_1_3meses,qtd_criancas_tempo_servico_4_6meses,qtd_criancas_tempo_servico_7_12meses,qtd_criancas_tempo_servico_13_18meses,qtd_criancas_tempo_servico_19_24meses,qtd_criancas_tempo_servico_25_48meses,qtd_criancas_tempo_servico_49_72meses,qtd_criancas_tempo_mais_72meses,qtd_criancas_deficiencia,qtd_criancas_transt_sofri_psiquico,qtd_criancas_necessidade_especial,qtd_adoles_socioeducativo,qtd_criancas_traj_de_rua,qtd_criancas_indigenas,qtd_criancas_outros_povos_trad,qtd_criancas_dependencia_drogas,qtd_criancas_gestantes,qtd_criancas_pretas,qtd_criancas_pardas,qtd_criancas_brancas,qtd_criancas_amarelas,qtd_criancas_raca_indigenas,qtd_motivo_entrega_voluntaria_adocao,qtd_motivo_orfandade,qtd_motivo_abandono,qtd_motivo_pais_usuarios,qtd_motivo_pais_com_deficiencia,qtd_motivo_pais_transt_sofri_psiquicos,qtd_motivo_pais_ausentes_doenca,qtd_motivo_pais_prisao_ou_internacao,qtd_motivo_violencia_domestica_fisica,qtd_motivo_violencia_domestica_psicologica,qtd_motivo_abuso_sex_intrafamiliar,qtd_motivo_exploracao_sex,qtd_motivo_conflito_familiar,qtd_motivo_exploracao_trabalho,qtd_motivo_pais_cond_especif_saude,qtd_motivo_pais_s_condicoes_depend_quim,qtd_motivo_ameaca_morte,qtd_motivo_situacao_rua,qtd_motivo_negligencia_familia,qtd_motivo_fam_situacao_rua,qtd_motivo_fam_moradia_insalubre,qtd_motivo_fam_carencia_rec_materiais,qtd_oriundos_pbf,qtd_oriundos_fam_menos_1sm,divulgacao_outdoors_busdoors,divulgacao_materiais_grande_circ,divulgacao_radio_tv_impressa,divulgacao_eventos_palestras,divulgacao_redes_sociais,divulgacao_articulacao_liderancas,divulgacao_outros,divulgacao_nao_faz,divulgacao_outros_quais,ch_capacitacao_inicial,selecao_fam_reunioes,selecao_fam_analise_doc,selecao_fam_entrevistas,selecao_fam_visitas_domiciliares,selecao_fam_outros,selecao_fam_nao_faz,selecao_fam_outros_quais,capac_ini_conti_fam_encontros_grupos,capac_ini_conti_fam_encontros_indivi,capac_ini_conti_fam_paletras,capac_ini_conti_fam_rodas_conversa,capac_ini_conti_fam_outros,capac_ini_conti_fam_nao_faz,capac_ini_conti_fam_outros_quais,acompanhamento_fam_aprox_supervi,acompanhamento_fam_visitas_domicil,acompanhamento_fam_aten_psicoss,acompanhamento_fam_contato_tel,acompanhamento_fam_outros,acompanhamento_fam_outros_quais,ativi_sistematicas_atend_psicosso_indivi,ativi_sistematicas_escuta_qualific,ativi_sistematicas_acompanh_escolar,ativi_sistematicas_acompanh_saude,ativi_sistematicas_encaminhc_docs,ativi_sistematicas_encaminhc_qualif_prof,ativi_sistematicas_identifi_fam_nat_exten,ativi_sistematicas_viabili_encon_fam_ori,ativi_sistematicas_constr_plano_acomp_fam_ori,ativi_sistematicas_atend_psicosso_indiv_fam_ori,ativi_sistematicas_reunioes_fam_ori,ativi_sistematicas_entrevis_fam_ori,ativi_sistematicas_visi_domic_fam_ori,ativi_sistematicas_genograma_ecomapa,ativi_sistematicas_relat_trimes_judic,ativi_sistematicas_estudo_caso,ativi_sistematicas_encaminhc_rede,ativi_sistematicas_discuss_casos_rede,ativi_sistematicas_outros,ativi_sistematicas_nao_faz,ativi_sistematicas_outros_quais,retorno_fam_ori_fam_ado_judic_informa_decisoes,retorno_fam_ori_fam_ado_judic_nao_informa_decisoes,retorno_fam_ori_fam_ado_tempo_prepar_suficiente,retorno_fam_ori_fam_ado_tempo_prepar_insuficiente,freq_acompanh_fam_acolhedora,qtd_fam_processo_habilitacao,qtd_fam_aptas_ou_acolhendo,num_atual_fam_suficiente,imovel_sede_saf,espaco_fisico_sala_atendimento,espaco_fisico_espaco_reunioes,espaco_fisico_sala_equip_tec,espaco_fisico_sala_coord_adm,espaco_fisico_area_recepcao,espaco_fisico_copa,equipamentos_veiculo_exclusivo,equipamentos_veiculo_compartilhado,equipamentos_acervo_bibliog,equipamentos_mater_pedago,equipamentos_tel_fixo,equipamentos_cel,equipamentos_impressora,equipamentos_de_som,equipamentos_proj_imagens,equipamentos_bebedouro,equipamentos_comput_internet,equipamentos_qtd_comput_internet,equipe_tec_exclusiva_saf,coordenador_saf_situacao,capaci_equipe_tec_saf_presencial,capaci_equipe_tec_saf_ead,capaci_equipe_tec_saf_nao_faz,capaci_equipe_tec_saf_presencial_qtd,capaci_equipe_tec_saf_ead_qtd,IBGE7,nome_da_uf,Regiao,Município
355030,"3,5503E+12",SAO PAULO,SP,03/10/2022,-23.505.349.911.593.900,-4.662.536.770.105.360,Não Governamental/Organização da Sociedade Civil,"42831,88","Sim, por lei",2022,1320,,,,,Sim,,"Sim, acolhem sempre que há demanda",0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Sim,Não,Sim,Sim,Sim,Não,Não,,20,Sim,Sim,Sim,Sim,Sim,Não,Atendimento psicosocial para devolutiva,Sim,Não,Sim,Sim,Sim,Não,Círculo de Famílas - Com tema de formação,Sim,Sim,Sim,Sim,Sim,Círculo de Famílias - Fortalecimento de vínculos,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Semanalmente,2,4,Sim,Imóvel exclusivo para o SFA,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,3.0,Todas(os) as(os) profissionais são exclusivos,Exerce exclusivamente a função de coordenador(a) deste serviço,Sim,Sim,Não,4.0,3.0,3550308,São Paulo,Região Sudeste,São Paulo
355030,"3,5503E+12",SAO PAULO,SP,03/03/2022,-235.250.335,-466.946.547,Não Governamental/Organização da Sociedade Civil,"46477,93","Sim, por lei",2022,1320,,,,,Sim,,"Sim, acolhem sempre que há demanda",1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.0,0.0,1.0,Não,Sim,Sim,Sim,Sim,Não,Não,Não,,16,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Semanalmente,1,3,Não,Imóvel exclusivo para o SFA,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,7.0,Todas(os) as(os) profissionais são exclusivos,Exerce exclusivamente a função de coordenador(a) deste serviço,Sim,Sim,Não,7.0,7.0,3550308,São Paulo,Região Sudeste,São Paulo
355220,"3,5522E+12",SOROCABA,SP,08/08/2022,-23.502,-47.458,Governamental,,"Sim, por lei",2022,1320,,,,,Sim,,"Sim, acolhem algumas vezes",7,7.0,0,1,2,1,0,0,0,4,1,2,0,0,0,0,0,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0.0,7.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,3,0,0,0,0,0,0,4.0,0,0,0.0,0.0,7.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,"DIVULGAÇÃO EM UNIDADES (ESCOLAS, UBS)",20,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,,,,,,Semanalmente,2,4,Sim,Imóvel exclusivo para o SFA,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,4.0,Todas(os) as(os) profissionais são exclusivos,Exerce exclusivamente a função de coordenador(a) deste serviço,Sim,Sim,Não,1.0,4.0,3552205,São Paulo,Região Sudeste,Sorocaba
355240,"3,5524E+12",SUMARE,SP,02/01/2023,-228.216.106,-472.664.253,Não Governamental/Organização da Sociedade Civil,"15538,98","Sim, por lei",2023,,,,,,Sim,,"Sim, acolhem algumas vezes",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Sim,Não,Sim,Sim,Sim,Não,Não,,20,Sim,Sim,Sim,Sim,Sim,Não,0,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Semanalmente,2,3,Sim,Imóvel compartilhado com outro serviço ou órgão,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,4.0,Todas(os) as(os) profissionais são exclusivos,Exerce exclusivamente a função de coordenador(a) deste serviço,Sim,Sim,Não,4.0,1.0,3552403,São Paulo,Região Sudeste,Sumaré
355280,"3,5528E+12",TABOAO DA SERRA,SP,30/09/2021,-23.618.853.241.557.400,-46.804.574.131.965.600,Governamental,,"Sim, por lei",2021,1980,,,,,Sim,,"Sim, acolhem algumas vezes",3,4.0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,2.0,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,,18,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Não,Sim,Não,Sim,Quinzenalmente,4,5,Não,Imóvel compartilhado com CREAS,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,3.0,Todas(os) as(os) profissionais são exclusivos,Exerce concomitantemente a função de coordenador(a) deste serviço e de outro serviço socioassistencial,Sim,Sim,Não,3.0,3.0,3552809,São Paulo,Região Sudeste,Taboão da Serra
355395,"3,55395E+12",TARUMA,SP,07/06/2018,-22.753.986.446.655.900,-50.576.215.982.437.100,Governamental,,"Sim, por lei",2017,1320,,,,,Sim,,Não acolhem,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Sim,Sim,Sim,Sim,Não,Não,Não,,0,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Não,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,,Sim,Não,Não,Não,Semestralmente,0,0,Sim,Imóvel compartilhado com CREAS,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,5.0,Não há profissionais exclusivas(os) do serviço,Exerce concomitantemente a função de coordenador(a) deste serviço e de outro serviço socioassistencial,Não,Não,Sim,,,3553955,São Paulo,Região Sudeste,Tarumã
355440,"3,5544E+12",TERRA ROXA,SP,01/11/2008,-20.786.188.336.689.200,-4.832.854.628.562.920,Governamental,,"Sim, por lei",2008,1320,Sim,Não,Não,Não,Não,,"Sim, acolhem sempre que há demanda",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Não,Não,Não,Não,Sim,Não,Não,,8,Sim,Sim,Sim,Sim,Não,Não,,Não,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Não,Não,Bimestralmente,0,0,Não,Imóvel compartilhado com outro serviço ou órgão,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,2.0,Não há profissionais exclusivas(os) do serviço,Exerce concomitantemente a função de coordenador(a) deste serviço e de outro serviço socioassistencial,Não,Sim,Não,,3.0,3554409,São Paulo,Região Sudeste,Terra Roxa
355510,"3,5551E+12",TUPI PAULISTA,SP,04/08/2015,-21.390.525.940.285.200,-51.573.922.634.124.700,Governamental,,"Sim, por lei",2015,1320,,,,,Sim,,"Sim, acolhem sempre que há demanda",2,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,2.0,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,,2,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Mensalmente,3,6,Sim,Imóvel compartilhado com outro serviço ou órgão,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,3.0,Não há profissionais exclusivas(os) do serviço,Acumula as funções de coordenadora(or) com outra atividade,Sim,Não,Não,3.0,,3555109,São Paulo,Região Sudeste,Tupi Paulista
355600,"3,556E+12",URUPES,SP,28/01/2011,-21.206.578.530.381.800,-4.929.165.244.102.470,Governamental,,"Sim, por lei",2011,1300,Sim,Não,Não,Não,Não,,"Sim, acolhem sempre que há demanda",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Sim,Não,Não,Não,Não,Não,Não,,8,Sim,Sim,Não,Sim,Não,Não,,Sim,Não,Não,Não,Não,Não,,Sim,Sim,Sim,Não,Não,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,,,,,,Bimestralmente,0,0,Não,Imóvel compartilhado com CREAS,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,3.0,Parte da equipe é exclusiva,Exerce exclusivamente a função de coordenador(a) deste serviço,Não,Sim,Não,,3.0,3556008,São Paulo,Região Sudeste,Urupês
355610,"3,5561E+12",VALENTIM GENTIL,SP,06/03/2018,-2.042.108.073.339.060,-5.008.827.924.728.390,Governamental,,"Sim, por lei",2018,1980,Sim,Não,Não,Não,Não,,"Sim, acolhem sempre que há demanda",1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,Não,Sim,Não,Não,Não,Não,Não,Não,,0,Não,Sim,Sim,Sim,Não,Não,,Sim,Não,Não,Não,Não,Não,,Sim,Sim,Não,Sim,Não,,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,,Sim,Não,Não,Sim,Semestralmente,2,2,Não,Imóvel compartilhado com outro serviço ou órgão,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,2.0,Não há profissionais exclusivas(os) do serviço,Não há coordenadora(or) neste serviço,Sim,Não,Não,10.0,,3556107,São Paulo,Região Sudeste,Valentim Gentil
355620,"3,5562E+12",VALINHOS,SP,01/01/2015,-22.986.348,-470.060.161,Não Governamental/Organização da Sociedade Civil,"20330,64","Sim, por decreto",2015,"1191,45",,,,,Sim,,"Sim, acolhem sempre que há demanda",4,2.0,1,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,0,0,0.0,0.0,4.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Realização da VII Semana da Família Acolhedora de Valinhos e participação na Confe,10,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Semanalmente,1,12,Sim,Imóvel exclusivo para o SFA,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,4.0,Todas(os) as(os) profissionais são exclusivos,Exerce exclusivamente a função de coordenador(a) deste serviço,Sim,Sim,Não,13.0,1.0,3556206,São Paulo,Região Sudeste,Valinhos
410010,"4,1001E+12",ABATIA,PR,01/01/2018,-2.330.503.949.693.500,-50.312.452.912.330.600,Governamental,,"Sim, por lei",2018,1320,,,,,Sim,,"Sim, acolhem sempre que há demanda",0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,,,,,,,,,,0,Não,Sim,Sim,Sim,Não,Não,,Sim,Não,Não,Não,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Não,Não,Semanalmente,0,3,Sim,Imóvel compartilhado com CRAS,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,,Não há profissionais exclusivas(os) do serviço,Não há coordenadora(or) neste serviço,Não,Não,Não,,,4100103,Paraná,Região Sul,Abatiá
410030,"4,1003E+12",AGUDOS DO SUL,PR,08/08/2017,-25.989.574.710.049.400,-49.333.012.104.034.400,Governamental,,"Sim, por lei",2017,1200,,,,,Sim,,"Sim, acolhem sempre que há demanda",0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Não,Não,Sim,Sim,Sim,Não,Não,,4,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,,Sim,Não,Sim,Não,Quinzenalmente,0,7,Sim,Imóvel compartilhado com outro serviço ou órgão,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,2.0,Não há profissionais exclusivas(os) do serviço,Acumula as funções de coordenadora(or) com outra atividade,Sim,Não,Não,6.0,,4100301,Paraná,Região Sul,Agudos do Sul
410040,"4,1004E+12",ALMIRANTE TAMANDARE,PR,27/05/2021,-25.312.489.789.103.200,-4.930.627.584.457.390,Governamental,,"Sim, por lei",2020,"1804,3",,,,,Sim,,"Sim, acolhem sempre que há demanda",24,33.0,5,3,2,1,0,2,0,13,1,0,3,3,1,3,0,0.0,0,5.0,8.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0.0,11.0,13.0,0.0,0.0,3,3,0,3.0,3,1,0,0.0,0.0,0,1,0,2,0,0,0,0,0,4.0,0,1,0.0,0.0,0.0,Não,Sim,Não,Sim,Sim,Sim,Não,Não,,6,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Mensalmente,2,18,Não,Imóvel compartilhado com outro serviço ou órgão,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,4.0,Todas(os) as(os) profissionais são exclusivos,Exerce concomitantemente a função de coordenador(a) deste serviço e de outro serviço socioassistencial,Sim,Não,Não,3.0,,4100400,Paraná,Região Sul,Almirante Tamandaré
410050,"4,1005E+12",ALTONIA,PR,26/08/2021,-23.874,-53.902,Governamental,,"Sim, por lei",2021,1320,Sim,Sim,Não,Não,Não,,Não acolhem,2,3.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,,12,Não,Sim,Sim,Sim,Não,Não,,Sim,Não,Não,Não,Não,Não,,Não,Sim,Sim,Sim,Não,,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,,,,,,Semanalmente,0,3,Não sabe informar,Imóvel exclusivo para o SFA,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,3.0,Não há profissionais exclusivas(os) do serviço,Acumula as funções de coordenadora(or) com outra atividade,Não,Não,Sim,,,4100509,Paraná,Região Sul,Altônia
410080,"4,1008E+12",ALVORADA DO SUL,PR,02/05/2019,-2.277.893.152.179.790,-5.122.437.179.088.590,Governamental,,"Sim, por lei",2019,1320,,,,,Sim,,"Sim, acolhem algumas vezes",0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Sim,Sim,Não,Sim,Sim,Não,Não,,0,Sim,Sim,Sim,Sim,Não,Não,,,,,,,Sim,,Não,Sim,Sim,Sim,Não,,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,,Não,Sim,Não,Sim,Mensalmente,1,2,Não,Imóvel compartilhado com CREAS,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,3.0,Parte da equipe é exclusiva,Acumula as funções de coordenadora(or) e de técnica(o) neste serviço,Sim,Não,Não,2.0,,4100806,Paraná,Região Sul,Alvorada do Sul
410100,"4,101E+12",AMPERE,PR,20/10/2016,-2.592.285.879.422.510,-53.480.254.411.697.300,Governamental,,"Sim, por lei",2016,1320,Sim,Não,Não,Não,Não,,"Sim, acolhem sempre que há demanda",1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Não,,8,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,,Sim,Não,Não,Não,Quinzenalmente,1,1,Não,O SFA não possui sede,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1.0,Não há profissionais exclusivas(os) do serviço,Acumula as funções de coordenadora(or) e de técnica(o) neste serviço,Não,Não,Não,,,4101002,Paraná,Região Sul,Ampére
